LATENP7/1   380.00,HERS5P7/1   380.00
LATENP7/1   380.00,VERBEP7/1   380.00
LONNYP7/1   380.00,MASTAP7/1   380.00
LONNYP7/1   380.00,MAZURP7/1   380.00
LONNYP7/1   380.00,SEUILP7/1   380.00
LONNYP7/1   380.00,VESLEP7/1   380.00
LONNYP7/1   380.00,MOULAP7/1   380.00
LONNYP7/1   380.00,XAC_LO11    380.00
LUMESP6/1   225.00,MAZURP6/1   225.00
LUMESP6/1   225.00,MOHONP6/1   225.00
LUMESP6/1   225.00,STENAP6/1   225.00
LUMESP6/1   225.00,MOHONP6/2   225.00
L.CHAP6/1   225.00,S.DAMP6/1   225.00
L.CHAP6/1   225.00,VEZILP6/1   225.00
L.DELP6/1   225.00,PRRTTP6/1   225.00
MANDAP6/1   225.00,TUNNEP6/1   225.00
MANDAP7/1   380.00,WARANP7/1   380.00
MANDAP7/1   380.00,XMA_SE11    400.00
MANDAP7/1   380.00,XMA_SE2F    400.00
MASTAP6/1   225.00,PERIZP6/1   225.00
MASTAP6/1   225.00,P.SAMP6/1   225.00
MASTAP7/1   380.00,XAV_MA11    380.00
MAUBEP6/1   225.00,P.SAMP6/1   225.00
MAZINP6/1   225.00,ZBEU5P6/1   225.00
MAZURP7/1   380.00,REVI5P7/1   380.00
MAZURP7/1   380.00,REVI5P7/2   380.00
MAZURP7/1   380.00,REVI5P7/3   380.00
MAZURP7/1   380.00,REVI5P7/4   380.00
MTCROP6/1   225.00,VENDIP6/1   225.00
NOGENP6/1   225.00,ORMESP6/1   225.00
ORMESP6/1   225.00,SSBR5P6/1   225.00
ORMESP6/1   225.00,VESLEP6/1   225.00
ORMESP6/1   225.00,VEZILP6/1   225.00
ORMESP6/1   225.00,SSBR5P6/2   225.00
PERIZP6/1   225.00,SETIEP6/1   225.00
PERTAP6/1   225.00,ROYE P6/1   225.00
PRRTTP6/1   225.00,SEQUEP6/1   225.00
PRRTTP6/1   225.00,VERTEP6/1   225.00
PRRTTP6/1   225.00,SEQUEP6/2   225.00
QUAREP6/1   225.00,ZQUARP6/1   225.00
Q.ECLP6/1   225.00,ZDUNEP6/1   225.00
RECY P6/1   225.00,ZCUPEP6/1   225.00
ROYE P6/1   225.00,ZVAL9P6/1   225.00
RUMINP6/1   225.00,ZRUMIP6/1   225.00
RUPREP6/1   225.00,ZRUPRP6/1   225.00
SEUILP7/1   380.00,VESLEP7/1   380.00
SOMMEP7/1   380.00,PENL5P7/1   380.00
SSROCP6/1   225.00,VERTEP6/1   225.00
STENAP6/1   225.00,LANDRP6/1   225.00
S.DAMP6/1   225.00,ZRUPRP6/1   225.00
THIERP6/1   225.00,VALENP6/1   225.00
THIERP6/1   225.00,ZQUARP6/1   225.00
TRIT5P6/1   225.00,ZTRITP6/1   225.00
TRITHP6/1   225.00,ZTRITP6/1   225.00
VALENP6/1   225.00,ZQUARP6/1   225.00
VENDIP6/1   225.00,ZBEU5P6/1   225.00
VENDIP6/1   225.00,AVELIP6/2   225.00
VERTEP6/1   225.00,WEPPEP6/1   225.00
VERTEP6/1   225.00,SSROCP6/2   225.00
VESLEP6/1   225.00,ZCUPEP6/1   225.00
VESLEP7/1   380.00,M.SEIP7/1   380.00
WARANP7/1   380.00,GRAV5P7/2   380.00
WARANP7/1   380.00,GRAV5P7/3   380.00
WARANP7/1   380.00,GRAV5P7/6   380.00
WEPPEP6/1   225.00,ARMENP6/2   225.00
WEPPEP6/1   225.00,FLAMEP6/2   225.00
WEPPEP7/1   380.00,WARANP7/2   380.00
WOESTP6/1   225.00,ZWOESP6/1   225.00
ZWOESP6/1   225.00,GUARBP6/3   225.00
ALBERP6/1   225.00,BATHIP6/1   225.00
ALBERP6/1   225.00,CONTAP6/1   225.00
ALBERP6/1   225.00,LONG6P6/1   225.00
ALBERP6/1   225.00,UGINEP6/1   225.00
ALBERP7/1   380.00,BATHIP7/1   380.00
ALBERP7/1   380.00,COCHEP7/1   380.00
ALBERP7/1   380.00,G.ILEP7/1   380.00
ALBERP7/1   380.00,M.LANP7/1   380.00
ALBERP7/1   380.00,BATHIP7/2   380.00
ALBERP7/1   380.00,XAL_RO11    380.00
ALBERP7/1   380.00,XAL_RO12    380.00
ALLINP6/1   225.00,CORNIP6/1   225.00
ARLODP6/1   225.00,GEN.PP6/2   225.00
AUBUSP6/1   225.00,EGUZOP6/1   225.00
AUBUSP6/1   225.00,MOLE P6/1   225.00
AUSSOP6/1   225.00,P.ANDP6/1   225.00
BATHIP6/1   225.00,G.COEP6/1   225.00
BAYETP6/1   225.00,BILLYP6/1   225.00
BAYETP6/1   225.00,MTVICP6/1   225.00
BAYETP6/1   225.00,SEMINP6/1   225.00
BAYETP6/1   225.00,ZBILLP6/1   225.00
BAYETP6/1   225.00,VOLVIP6/2   225.00
BAYETP7/1   380.00,GREPIP7/1   380.00
BAYETP7/1   380.00,RULHAP7/1   380.00
BAYETP7/1   380.00,SSELOP7/1   380.00
BAYETP7/1   380.00,GAUGLP7/1   380.00
BAYETP7/1   380.00,MARMAP7/1   380.00
BAYETP7/1   380.00,GREPIP7/3   380.00
BILLYP6/1   225.00,ZBILLP6/1   225.00
BISSYP6/1   225.00,G.ILEP6/1   225.00
BISSYP6/1   225.00,AOSTEP6/2   225.00
BOISSP6/1   225.00,CUS.PP6/1   225.00
BOISSP6/1   225.00,C.FO6P6/1   225.00
BOISSP6/1   225.00,GEN.PP6/1   225.00
BOISSP6/1   225.00,MEUNIP6/1   225.00
BOISSP6/1   225.00,MEYZIP6/1   225.00
BOISSP6/1   225.00,SSV.EP6/1   225.00
BOISSP6/1   225.00,ZJOUXP6/1   225.00
BOISSP6/1   225.00,MIONSP6/4   225.00
BOISSP7/1   380.00,CHAFFP7/1   380.00
BOISSP7/1   380.00,MIONSP7/1   380.00
BONNEP6/1   225.00,CUS.PP6/1   225.00
BRENSP6/1   225.00,ZMAR8P6/1   225.00
BREVIP6/1   225.00,MALGOP6/1   225.00
BUGEYP7/1   380.00,SSV.OP7/1   380.00
BXCHAP6/1   225.00,ZB.VAP6/1   225.00
B.MONP6/1   225.00,B.VALP6/1   225.00
B.MONP6/1   225.00,CBAUDP6/1   225.00
B.MONP6/1   225.00,GAMPAP6/1   225.00
B.MONP6/1   225.00,GERVHP6/1   225.00
B.MONP6/1   225.00,VALE8P6/1   225.00
B.MONP6/1   225.00,ZB.VAP6/1   225.00
B.MONP6/1   225.00,ZCBAUP6/1   225.00
B.MONP6/1   225.00,ZCPB5P6/1   225.00
B.MONP6/1   225.00,BXCHAP6/2   225.00
B.MONP7/1   380.00,CHAFFP7/1   380.00
B.MONP7/1   380.00,COULAP7/1   380.00
B.VALP6/1   225.00,ZB.VAP6/1   225.00
CBAUDP6/1   225.00,ZCBAUP6/1   225.00
CERN.P7/1   380.00,B.TOLP7/2   380.00
CHABRP6/1   225.00,ZCBAUP6/1   225.00
CHABRP6/1   225.00,L.NEUP6/1   225.00
CHAFFP7/1   380.00,CPNIEP7/1   380.00
CHAFFP7/1   380.00,G.ILEP7/1   380.00
CHAFFP7/1   380.00,MIONSP7/1   380.00
CHAFFP7/1   380.00,P.CORP7/1   380.00
CHAFFP7/1   380.00,SSV.OP7/1   380.00
CHAFFP7/1   380.00,COULAP7/1   380.00
CHARPP6/1   225.00,C.ROUP6/1   225.00
CHARPP6/1   225.00,VAISEP6/1   225.00
CHARPP7/1   380.00,ECHALP7/1   380.00
CHARPP7/1   380.00,GREPIP7/1   380.00
CHARPP7/1   380.00,P.CORP7/1   380.00
CHARPP7/1   380.00,SSV.OP7/1   380.00
CHARPP7/1   380.00,GREPIP7/3   380.00
CHAV6P6/1   225.00,GEN.PP6/1   225.00
CHAV6P6/1   225.00,ALBERP6/2   225.00
CHEY6P7/1   380.00,G.ILEP7/1   380.00
CIZE P6/1   225.00,FLEYRP6/1   225.00
CIZE P6/1   225.00,IZERNP6/1   225.00
COCHEP7/1   380.00,P.ANDP7/1   380.00
COMPSP6/1   225.00,VOLVIP6/2   225.00
CONF5P6/1   225.00,CPNIEP6/1   225.00
CONF5P6/1   225.00,PARISP6/1   225.00
CONF5P6/1   225.00,ZP.ILP6/1   225.00
CONTAP6/1   225.00,G.COEP6/1   225.00
CONTAP6/1   225.00,MALGOP6/1   225.00
CORDEP6/1   225.00,PRUNIP6/1   225.00
CORDEP6/1   225.00,P.ESCP6/1   225.00
CORDEP6/1   225.00,SAUTEP6/1   225.00
CORDEP6/1   225.00,ZSABLP6/1   225.00
CORNIP6/1   225.00,GEN.PP6/1   225.00
CORNIP6/1   225.00,PRESSP6/1   225.00
CORNIP6/1   225.00,ZCRUSP6/1   225.00
CORNIP6/1   225.00,ALLINP6/2   225.00
CORNIP7/1   380.00,GEN.PP7/1   380.00
CORNIP7/1   380.00,XCH_CO11    380.00
COTIEP7/1   380.00,SSV.OP7/1   380.00
CPBLAP6/1   225.00,ZCPB5P6/1   225.00
CPNIEP6/1   225.00,EYBENP6/1   225.00
CPNIEP6/1   225.00,ZSABLP6/1   225.00
CPNIEP6/1   225.00,GRISOP6/1   225.00
CPNIEP6/1   225.00,CPNIEP6/2   225.00
CPNIEP7/1   380.00,VAUJAP7/1   380.00
CREYSP7/1   380.00,GEN.PP7/1   380.00
CREYSP7/1   380.00,G.ILEP7/1   380.00
CREYSP7/1   380.00,SSV.OP7/1   380.00
CROLLP6/1   225.00,FROGEP6/1   225.00
CRUSEP6/1   225.00,ZCRUSP6/1   225.00
CUS.PP6/1   225.00,BONNEP6/2   225.00
CUS.PP6/1   225.00,SSAMOP6/2   225.00
C.ROUP6/1   225.00,VAISEP6/1   225.00
DECINP6/1   225.00,VENISP6/1   225.00
ECHALP6/1   225.00,GIVORP6/1   225.00
ECHALP6/1   225.00,RIVIEP6/1   225.00
ECHALP6/1   225.00,SOLEIP6/1   225.00
ECHALP7/1   380.00,P.CORP7/1   380.00
ENVALP6/1   225.00,ISSOIP6/1   225.00
ENVALP6/1   225.00,VOLVIP6/2   225.00
ESTELP6/1   225.00,PRATCP6/2   225.00
EYBENP6/1   225.00,ZLANCP6/1   225.00
EYBENP6/1   225.00,CPNIEP6/2   225.00
E.RHOP6/1   225.00,ZMANGP6/1   225.00
FEURSP6/1   225.00,VOLVOP6/1   225.00
FLEYRP6/1   225.00,VOUGLP6/1   225.00
FONT P6/1   225.00,RIORGP6/1   225.00
FONT P6/1   225.00,ZBILLP6/1   225.00
FROGEP6/1   225.00,MERCIP6/1   225.00
FROGEP6/1   225.00,ZLANCP6/1   225.00
GAMPAP6/1   225.00,P.EVEP6/1   225.00
GAMPAP6/1   225.00,SABLOP6/1   225.00
GAMPAP6/1   225.00,ZCPB5P6/1   225.00
GAMPAP6/1   225.00,MIONSP6/4   225.00
GEN.PP6/1   225.00,SERRIP6/1   225.00
GEN.PP6/1   225.00,ZCRUSP6/1   225.00
GEN.PP6/1   225.00,GEN.PP6/2   225.00
GEN.PP6/1   225.00,GEN.PP6/2   225.00
GEN.PP7/1   380.00,M.LANP7/1   380.00
GEN.PP7/1   380.00,FRASNP7/1   380.00
GEN.PP7/1   380.00,VIELMP7/1   380.00
GEN.PP7/1   380.00,B.TOLP7/2   380.00
GEN.PP7/1   380.00,CREYSP7/2   380.00
GEN.PP7/1   380.00,XVE_GE11    380.00
GIVORP6/1   225.00,G.BANP6/1   225.00
GIVORP6/1   225.00,SOLEIP6/1   225.00
GIVORP6/1   225.00,G.BANP6/3   225.00
GRENAP6/1   225.00,ZGRENP6/1   225.00
GRENAP6/1   225.00,MIONSP6/4   225.00
G.ILEP6/1   225.00,MERCIP6/1   225.00
G.ILEP6/1   225.00,MOLL5P6/1   225.00
G.ILEP7/1   380.00,CREYSP7/2   380.00
G.ILEP7/1   380.00,XGR_PI9F    380.00
HERMIP6/1   225.00,LONG6P6/1   225.00
ISSOIP6/1   225.00,LIGNAP6/1   225.00
ISSOIP6/1   225.00,PRATCP6/1   225.00
IZERNP6/1   225.00,GEN.PP6/2   225.00
JACQUP6/1   225.00,RIVIEP6/1   225.00
JACQUP6/1   225.00,SOLEIP6/1   225.00
JOUX P6/1   225.00,MEUNIP6/1   225.00
JOUX P6/1   225.00,ZJOUXP6/1   225.00
LANG8P6/1   225.00,ESTELP6/2   225.00
LAVEYP6/1   225.00,P.BORP6/1   225.00
LAVEYP6/1   225.00,ESTELP6/3   225.00
LIGNAP6/1   225.00,RULHAP6/1   225.00
LONG6P6/1   225.00,V.MOUP6/1   225.00
LONG6P6/1   225.00,ZRAN6P6/1   225.00
LONG6P6/1   225.00,ZV.MOP6/1   225.00
MALGOP6/1   225.00,PASSYP6/1   225.00
MALGOP6/1   225.00,ALBERP6/2   225.00
MALINP6/1   225.00,RULHAP6/1   225.00
MARGEP6/1   225.00,PRATCP6/1   225.00
MARGEP6/1   225.00,RUEYRP6/4   225.00
MARNIP6/1   225.00,ZMAR8P6/1   225.00
MEYZIP6/1   225.00,MIONSP6/1   225.00
MIONSP6/1   225.00,MOUCHP6/1   225.00
MIONSP6/1   225.00,SSV.EP6/1   225.00
MIONSP6/1   225.00,VENISP6/1   225.00
MIONSP6/1   225.00,GIVORP6/2   225.00
MOIRAP6/1   225.00,PERELP6/1   225.00
MOIRAP6/1   225.00,ZP.ILP6/1   225.00
MOIRAP6/1   225.00,CPNIEP6/2   225.00
MOIRAP6/1   225.00,MIONSP6/4   225.00
MOUCHP6/1   225.00,OULLIP6/1   225.00
MOUCHP6/1   225.00,PERRAP6/1   225.00
MOUCHP6/1   225.00,MIONSP6/3   225.00
MTLUCP6/1   225.00,MTVICP6/1   225.00
MTLUCP6/1   225.00,EGUZOP6/2   225.00
MTPEZP6/1   225.00,BOUDEP6/1   225.00
MTPEZP6/1   225.00,ESTELP6/3   225.00
ORELLP6/1   225.00,P.ANDP6/1   225.00
OULLIP6/1   225.00,GIVORP6/2   225.00
PARISP6/1   225.00,SELF2P6/1   225.00
PASSYP6/1   225.00,PRESSP6/1   225.00
PERELP6/1   225.00,ZP.ILP6/1   225.00
PERRAP6/1   225.00,SSAMOP6/1   225.00
PRATCP6/1   225.00,GRANDP6/1   225.00
PRESSP6/1   225.00,XVA_PR21    220.00
PRUNIP6/1   225.00,SSCOGP6/1   225.00
PRUNIP6/1   225.00,CPNIEP6/2   225.00
P.ANDP6/1   225.00,SAUS2P6/2   225.00
P.ANDP7/1   380.00,S.BISP7/1   380.00
P.CORP7/1   380.00,COULAP7/1   380.00
P.ESCP6/1   225.00,SSGUIP6/2   225.00
P.EVEP6/1   225.00,MIONSP6/3   225.00
RANDEP6/1   225.00,ZRAN6P6/1   225.00
RIVIEP6/1   225.00,SANSSP6/1   225.00
RIVIEP6/1   225.00,TREVAP6/1   225.00
SABL5P6/1   225.00,ZSABLP6/1   225.00
SABL5P6/1   225.00,CPNIEP6/2   225.00
SANSSP6/1   225.00,PRATCP6/2   225.00
SAVIGP6/1   225.00,RUEYRP6/4   225.00
SELF2P6/1   225.00,CPNIEP6/2   225.00
SELF2P6/1   225.00,CPNIEP6/2   225.00
SERRIP6/1   225.00,SSV.EP6/1   225.00
SINARP6/1   225.00,CPNIEP6/2   225.00
SOLEIP6/1   225.00,VOLVOP6/1   225.00
SSAMOP6/1   225.00,VAISEP6/1   225.00
SSV.OP7/1   380.00,GROSNP7/1   380.00
SSV.OP7/1   380.00,H.PAUP7/1   380.00
SSV.OP7/1   380.00,BUGEYP7/2   380.00
SSV.OP7/1   380.00,COTIEP7/2   380.00
SSV.OP7/1   380.00,CREYSP7/2   380.00
SSV.OP7/1   380.00,BUGEYP7/3   380.00
SSV.OP7/1   380.00,BUGEYP7/4   380.00
TREVAP6/1   225.00,PRATCP6/2   225.00
VENISP6/1   225.00,MIONSP6/3   225.00
VEN.PP6/1   225.00,ALBERP6/2   225.00
VLAROP7/1   380.00,ZP.ANP7/1   380.00
VLAROP7/1   380.00,XVL_VE12    380.00
VOUGLP6/1   225.00,PYMONP6/1   225.00
VOUGLP6/1   225.00,GEN.PP6/2   225.00
V.MOUP6/1   225.00,ZV.MOP6/1   225.00
ZGRENP6/1   225.00,AOSTEP6/2   225.00
ZGRENP6/1   225.00,MIONSP6/3   225.00
ZJOUXP6/1   225.00,MACONP6/1   225.00
ZMAR8P6/1   225.00,AOSTEP6/2   225.00
ZRAN6P6/1   225.00,ALBERP6/2   225.00
ZV.MOP6/1   225.00,SAUS2P6/2   225.00
AGASSP7/1   380.00,ARAMOP7/1   380.00
AGASSP7/1   380.00,JONQUP7/1   380.00
AGASSP7/1   380.00,ARAMOP7/2   380.00
AGASSP7/1   380.00,TAVELP7/2   380.00
ANTIBP6/1   225.00,MOUGIP6/1   225.00
ARDOIP6/1   225.00,MOTT5P6/1   225.00
ARDOIP6/1   225.00,PHENIP6/1   225.00
ARDOIP6/1   225.00,TAVELP6/1   225.00
ARDOIP6/1   225.00,TAVELP6/2   225.00
ARENCP6/1   225.00,SAUM6P6/1   225.00
ARENCP6/1   225.00,SEPTEP6/1   225.00
ARENCP6/1   225.00,V.PORP6/1   225.00
ARENCP6/1   225.00,B.MAIP6/2   225.00
ARGENP6/1   225.00,S.PONP6/1   225.00
AUBETP6/1   225.00,ROGNAP6/1   225.00
AUDI5P6/1   225.00,FEUILP6/1   225.00
AUGUEP6/1   225.00,LAVERP6/1   225.00
AVIG6P6/1   225.00,MOTT5P6/1   225.00
AVIGNP6/1   225.00,CTAURP6/1   225.00
AVIGNP6/1   225.00,MOTT5P6/1   225.00
BARJAP6/1   225.00,CROI6P6/1   225.00
BARJAP6/1   225.00,ZLAFIP6/1   225.00
BIANCP6/1   225.00,BOCCAP6/1   225.00
BIANCP6/1   225.00,FREJUP6/1   225.00
BIANCP6/1   225.00,MOUGIP6/1   225.00
BIANCP6/1   225.00,P.GR5P6/1   225.00
BIANCP7/1   380.00,B.CARP7/1   380.00
BIANCP7/1   380.00,TRANSP7/1   380.00
BOCCAP6/1   225.00,MOUGIP6/1   225.00
BOLL5P6/1   225.00,CROI6P6/1   225.00
BOLL5P6/1   225.00,C.RHOP6/1   225.00
BOLL5P6/1   225.00,PRRLAP6/1   225.00
BOLL5P6/1   225.00,TERRAP6/1   225.00
BOLL5P6/1   225.00,TRI.PP6/1   225.00
BOLL5P6/1   225.00,PRRLAP6/2   225.00
BOUDEP6/1   225.00,C.RHOP6/1   225.00
BOUTRP6/1   225.00,FAVARP6/1   225.00
BOUTRP6/1   225.00,ORAISP6/1   225.00
BOUTRP6/1   225.00,SSTULP6/1   225.00
BOUTRP6/1   225.00,TRAN5P6/1   225.00
BOUTRP7/1   380.00,PRIONP7/1   380.00
BOUTRP7/1   380.00,P.ORGP7/1   380.00
BXCAIP6/1   225.00,JONQUP6/1   225.00
BXMONP6/1   225.00,SSTULP6/1   225.00
B.CARP6/1   225.00,LINGOP6/1   225.00
B.CARP6/1   225.00,T.VICP6/1   225.00
B.MAIP6/1   225.00,E.BOTP6/1   225.00
CABANP6/1   225.00,DARSEP6/1   225.00
CABRIP6/1   225.00,REALTP6/1   225.00
CAIL5P6/1   225.00,ZCAI5P6/1   225.00
CONCEP6/1   225.00,RABATP6/1   225.00
CONCEP6/1   225.00,V.PORP6/1   225.00
COUDOP6/1   225.00,DEPHMP6/1   225.00
COUDOP6/1   225.00,ESCAIP6/1   225.00
COUDOP6/1   225.00,GARD7P6/1   225.00
COUDOP6/1   225.00,NEOULP6/1   225.00
COULAP7/1   380.00,CRUA5P7/1   380.00
COULAP7/1   380.00,TRI.PP7/1   380.00
COULAP7/1   380.00,CRUA5P7/2   380.00
COULAP7/1   380.00,TAVELP7/2   380.00
COULAP7/1   380.00,CRUA5P7/3   380.00
COULAP7/1   380.00,CRUA5P7/4   380.00
CRUA5P6/1   225.00,DEPHLP6/1   225.00
CSLLEP6/1   225.00,ESCAIP6/1   225.00
CSLLEP6/1   225.00,E.BOTP6/1   225.00
CTAURP6/1   225.00,ZJONQP6/1   225.00
CURBAP6/1   225.00,GRISOP6/1   225.00
CURBAP6/1   225.00,SISTEP6/1   225.00
CYCOFP6/1   225.00,FEUILP6/1   225.00
C.GOMP6/1   225.00,E.BOTP6/1   225.00
C.MERP6/1   225.00,LINGOP6/1   225.00
C.MERP6/1   225.00,MOUGIP6/1   225.00
C.RHOP6/1   225.00,DEPHLP6/1   225.00
C.RHOP6/1   225.00,L.NEUP6/1   225.00
C.RHOP6/1   225.00,TRI.PP6/1   225.00
DARSEP6/1   225.00,FEUILP6/1   225.00
DARSEP6/1   225.00,GRACIP6/1   225.00
DARSEP6/1   225.00,RASSUP6/1   225.00
DARSEP6/1   225.00,RELA5P6/1   225.00
DARSEP6/1   225.00,CABANP6/2   225.00
DIANEP6/1   225.00,RENEEP6/1   225.00
DIANEP6/1   225.00,TRICAP6/4   225.00
DIANEP6/1   225.00,TRI.PP6/B   225.00
DURANP6/1   225.00,FLORAP6/1   225.00
DURANP6/1   225.00,REALTP6/1   225.00
DURANP6/1   225.00,ROGNAP6/1   225.00
D.FRAP6/1   225.00,LINGOP6/1   225.00
EDITHP6/1   225.00,RENEEP6/1   225.00
EDITHP6/1   225.00,TRICAP6/1   225.00
EDITHP6/1   225.00,TRI.PP6/3   225.00
ESCAIP6/1   225.00,NEOULP6/1   225.00
E.BOTP6/1   225.00,FAVARP6/1   225.00
E.BOTP6/1   225.00,MAZARP6/1   225.00
E.BOTP6/1   225.00,PALUNP6/1   225.00
E.BOTP6/1   225.00,RABATP6/1   225.00
E.BOTP6/1   225.00,REALTP6/1   225.00
E.BOTP6/1   225.00,ZCAI5P6/1   225.00
E.BOTP6/1   225.00,CAIL5P6/2   225.00
FEUILP6/1   225.00,LAVERP6/1   225.00
FEUILP6/1   225.00,ROCADP6/1   225.00
FEUILP6/1   225.00,SSCHAP6/1   225.00
FEUILP6/1   225.00,AUDI5P6/2   225.00
FEUILP6/1   225.00,CYCOFP6/2   225.00
FEUILP7/1   380.00,PONTEP7/1   380.00
FREJUP6/1   225.00,TRAN5P6/1   225.00
GARD7P6/1   225.00,HYEREP6/1   225.00
GRIMAP6/1   225.00,TRAN5P6/1   225.00
GRISOP6/1   225.00,S.PONP6/1   225.00
IRENEP6/1   225.00,RENEEP6/1   225.00
IRENEP6/1   225.00,TRI.PP6/B   225.00
IRENEP6/1   225.00,TRI.PP6/E   225.00
JONQUP6/1   225.00,MTAG5P6/1   225.00
JONQUP6/1   225.00,SSCESP6/1   225.00
JONQUP6/1   225.00,BXCAIP6/2   225.00
JONQUP7/1   380.00,TAVELP7/2   380.00
LAFIGP6/1   225.00,ZLAFIP6/1   225.00
LAGAFP6/1   225.00,TRI.PP6/1   225.00
LAVERP6/1   225.00,M.PONP6/1   225.00
LAVERP6/1   225.00,M.PONP6/1   225.00
LAVERP6/1   225.00,PONTEP6/1   225.00
LAVERP6/1   225.00,P.BOUP6/1   225.00
LAVERP6/1   225.00,RENAIP6/1   225.00
LAVERP6/1   225.00,SEPTEP6/1   225.00
LAVERP6/1   225.00,M.PONP6/2   225.00
LAVERP6/1   225.00,RENAIP6/2   225.00
LINGOP6/1   225.00,ROUMOP6/1   225.00
LINGOP6/1   225.00,T.LASP6/1   225.00
LINGOP6/1   225.00,T.VICP6/1   225.00
L.NEUP6/1   225.00,ZMANGP6/1   225.00
L.NEUP6/1   225.00,CRUA5P6/2   225.00
MALLEP6/1   225.00,RQROUP6/1   225.00
MANOSP6/1   225.00,SSTULP6/1   225.00
MAZARP6/1   225.00,RABATP6/1   225.00
MENTOP6/1   225.00,ZMENTP6/1   225.00
MOTT5P6/1   225.00,ROUGIP6/1   225.00
MOTT5P6/1   225.00,AVIG6P6/2   225.00
MOUGIP6/1   225.00,P.GR5P6/1   225.00
MOUISP6/1   225.00,P.ORGP6/1   225.00
MOUISP6/1   225.00,TERRAP6/1   225.00
MTAG5P6/1   225.00,ZJONQP6/1   225.00
NEOULP6/1   225.00,VINS P6/1   225.00
NEOULP7/1   380.00,REALTP7/1   380.00
NEOULP7/1   380.00,TRANSP7/1   380.00
NIME6P6/1   225.00,SSCESP6/1   225.00
ODILEP6/1   225.00,RENEEP6/1   225.00
ODILEP6/1   225.00,TRICAP6/3   225.00
ODILEP6/1   225.00,TRI.PP6/8   225.00
ORAISP6/1   225.00,SISTEP6/1   225.00
ORAISP6/1   225.00,SSAUBP6/1   225.00
ORAISP6/1   225.00,SSTULP6/1   225.00
PALUNP6/1   225.00,SEPTEP6/1   225.00
PALUNP6/1   225.00,SSTULP6/1   225.00
PONTEP7/1   380.00,REALTP7/1   380.00
PRIONP7/1   380.00,T.SUPP7/1   380.00
P.BORP6/1   225.00,ZLAFIP6/1   225.00
P.ORGP6/1   225.00,RQROUP6/1   225.00
P.ORGP7/1   380.00,TAVELP7/2   380.00
QUINSP6/1   225.00,ZQUINP6/1   225.00
RABATP6/1   225.00,ZCAI5P6/1   225.00
RASSUP6/1   225.00,RQROUP6/1   225.00
REALTP6/1   225.00,SEPTEP6/1   225.00
REALTP6/1   225.00,CABRIP6/2   225.00
REALTP7/1   380.00,TAVELP7/2   380.00
RENEEP6/1   225.00,URSU5P6/1   225.00
RENEEP6/1   225.00,TRI.PP6/5   225.00
RISSOP6/1   225.00,T.VICP6/1   225.00
ROGNAP6/1   225.00,RQROUP6/1   225.00
ROGNAP6/1   225.00,SSCHAP6/1   225.00
ROGNAP6/1   225.00,AUBETP6/2   225.00
ROUMOP6/1   225.00,ZSSCRP6/1   225.00
RQROUP6/1   225.00,SALONP6/1   225.00
RQROUP6/1   225.00,SSESTP6/1   225.00
RQROUP6/1   225.00,ZJONQP6/1   225.00
SALIGP6/1   225.00,ZSAL6P6/1   225.00
SAUM6P6/1   225.00,SEPTEP6/1   225.00
SISTEP6/1   225.00,S.PONP6/1   225.00
SISTEP6/1   225.00,ZSAL6P6/1   225.00
SSAUBP6/1   225.00,SSTULP6/1   225.00
SSAUBP6/1   225.00,ZSAL6P6/1   225.00
SSCESP6/1   225.00,SSCHRP6/1   225.00
SSCROP6/1   225.00,ZSSCRP6/1   225.00
SSESTP6/1   225.00,SSTULP6/1   225.00
SSTULP6/1   225.00,ZQUINP6/1   225.00
S.PONP6/1   225.00,CPNIEP6/2   225.00
TAVELP6/1   225.00,VIRADP6/1   225.00
TRAN5P6/1   225.00,VINS P6/1   225.00
TRI.PP6/1   225.00,LAGAFP6/2   225.00
TRI.PP7/1   380.00,TAVELP7/2   380.00
T.SUPP7/1   380.00,TAVELP7/2   380.00
T.VICP6/1   225.00,ZMENTP6/1   225.00
URSU5P6/1   225.00,TRICAP6/2   225.00
URSU5P6/1   225.00,TRI.PP6/5   225.00
VIRADP6/1   225.00,GANGEP6/1   225.00
VIRADP6/1   225.00,TAVELP6/2   225.00
ZMANGP6/1   225.00,VALE8P6/2   225.00
ZMENTP6/1   225.00,XB._CA21    220.00
ZQUINP6/1   225.00,ZSSCRP6/1   225.00
AMNEVP6/1   225.00,MTOISP6/1   225.00
AMNEVP6/1   225.00,RICHEP6/1   225.00
ANOULP6/1   225.00,ETIVAP6/1   225.00
ANOULP6/1   225.00,ZL.NOP6/1   225.00
ARGIEP6/1   225.00,ETUPEP6/1   225.00
ARGIEP6/1   225.00,SIEREP6/1   225.00
AVALLP6/1   225.00,J.VILP6/1   225.00
AVALLP6/1   225.00,VNOL P6/1   225.00
BARBUP6/1   225.00,CRENEP6/1   225.00
BARBUP6/1   225.00,FOSSEP6/1   225.00
BATZEP6/1   225.00,GAMBSP6/1   225.00
BATZEP6/1   225.00,HAGU5P6/1   225.00
BATZEP6/1   225.00,MARL6P6/1   225.00
BATZEP6/1   225.00,REICHP6/1   225.00
BATZEP6/1   225.00,HAGU5P6/2   225.00
BERGHP6/1   225.00,MARL6P6/1   225.00
BERGHP6/1   225.00,ZSAR6P6/1   225.00
BES.EP6/1   225.00,CPNOLP6/1   225.00
